seller_id,seller_zip_code_prefix,seller_city,seller_state,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
d7485b33791774c36108f8c69602d48d,81020,curitiba,PR,-25.491433055225382,-49.286456400389,curitiba,PR
515d781150feed28a6ac091bb0e3cb8c,79090,campo grande,MS,-20.47595921842005,-54.649373400369264,campo grande,MS
e908c0f3646e8b60375734a350d95d71,01226,sao paulo,SP,-23.538546419095155,-46.65306456994057,são paulo,SP
2646baaf662d4d92ac48f047e35db92d,03303,sao paulo,SP,-23.545167024698507,-46.58721178071312,sao paulo,SP
13fa2a6c6b9d0f43cb588d7c82117a12,03567,sao paulo,SP,-23.53941291257429,-46.48879160352587,sao paulo,SP
5343d0649eca2a983820bfe93fc4d17e,09270,santo andre,SP,-23.63873352899768,-46.49168494670784,santo andre,SP
7c9130f5f3729edd32aa059141d92484,17400,garca,SP,-22.211087266224773,-49.65643572275734,garca,SP
e4ebd3f87bf70440014f07ddda7fbe03,19470,presidente epitacio,SP,-21.7714005,-52.114059000000005,presidente epitacio,SP
33a17d60c64393351ebf1ef860f4e0f2,91510,porto alegre,RS,-30.071033871844985,-51.17769504763547,porto alegre,RS
640e21a7d01df7614a3b4923e990d40c,14940,ibitinga,SP,-21.7575376839452,-48.82926174236043,ibitinga,SP
d57e18d5f73c7ccb7f7339b61166898d,03613,sao paulo,SP,-23.51918316333405,-46.53362576353223,sao paulo,SP
dd2bdf855a9172734fbc3744021ae9b9,31255,belo horizonte,MG,-19.867817606562426,-43.94852442685679,belo horizonte,MG
9d213f303afae4983637247556438ede,14940,ibitinga,SP,-21.7575376839452,-48.82926174236043,ibitinga,SP
aadfe0417e61315688b6bd7043361e25,74340,goiania,GO,-16.724168229439215,-49.30611593519207,goiania,GO
079d295dcbf06ee8bb1b65ba964eb2b6,02124,sao paulo,SP,-23.50596583126541,-46.57781476715322,sao paulo,SP
55c26bcb609f480eb7868594245febb5,14910,tabatinga,SP,-21.736670106758545,-48.68785503413496,tabatinga,SP
cbf09e831b0c11f6f23ffb51004db972,09726,sbc/sp,SP,-23.6868469114491,-46.56158498222641,sao bernardo do campo,SP
7fdb0720c8d7c9075538b365dc8c3a22,85904,toledo,PR,-24.71177822577816,-53.746740029578895,toledo,PR
933446e9a59dece7ae9175103820ca8f,81730,curitiba,PR,-25.508273530461327,-49.227027158679135,curitiba,PR
3f8247d0f772ffa58560e5c682521ad5,89211,joinville,SC,-26.332242200981117,-48.849008880661074,joinville,SC
e46bc031f2c5bae4ccb40bb90712e9b4,05174,sao paulo,SP,-23.47483179378497,-46.742167948381294,sao paulo,SP
4aba391bc3b88717ce08eb11e44937b2,45816,arraial d'ajuda (porto seguro),BA,-16.48911667656967,-39.07495703788814,arraial d'ajuda,BA
fcba71d4d5db057f43249145e4eb1e27,13481,limeira,SP,-22.59992917902069,-47.40885355251318,limeira,SP
c747d5b92c7648417faea95d36d763e8,61800,pacatuba,CE,-3.9613230432233024,-38.61548743475996,pacatuba,CE
715bbd5ba4e6b74cb0d2f29eb45058b0,13930,serra negra,SP,-22.611133020325088,-46.70321704400641,serra negra,SP
1430239a858e7682bbc43b20758af153,04087,sao paulo,SP,-23.609960329721872,-46.66065474140166,sao paulo,SP
bb7a14e229b1c95156719c3d9552eeee,23095,rio de janeiro,RJ,-22.8713805,-43.55823905371378,rio de janeiro,RJ
d598f929fc44e1e38678e7f47250ec04,73801,formosa,GO,-15.54190547821569,-47.33692092576026,formosa,GO
edc518ba25576a0188a0e8f2c3af186f,07023,guarulhos,SP,-23.477533637531373,-46.54274482507647,guarulhos,SP
4c18691b6037662be2df78a765d98ab5,03167,sao paulo,SP,-23.55679656928062,-46.59530758881068,são paulo,SP
8f2b51a30523cdecddc2f179f351c7d6,04833,sao paulo,SP,-23.74346109345541,-46.70656406387475,sao paulo,SP
6b536a23086fba0d58c08d68814397f6,24346,niteroi,RJ,-22.954565112818976,-43.02902426878563,niteroi,RJ
95f83f51203c626648c875dd41874c7f,37564,borda da mata,MG,-22.27231000494808,-46.16574284372653,borda da mata,MG
6b243f80ed07b10f0e8aa0f21a205f3c,81825,curitiba,PR,-25.525200896177147,-49.27336169000509,curitiba,PR
e7f3bf1ecd8526eb7f3b18059e6716e5,11680,ubatuba,SP,-23.441534748542907,-45.07770739869582,ubatuba,SP
4d600e08ecbe08258c79e536c5a42fee,85988,entre rios do oeste,PR,-24.70190875307913,-54.2435539144552,entre rios do oeste,PR
2089a6d640999f9b9141ac719b2af596,13566,sao carlos,SP,-22.000085329447742,-47.88717369219233,sao carlos,SP
2a167ca73899c85001a837d8fb4962f6,37540,sao paulo,SP,-22.24757876689365,-45.70580649277439,santa rita do sapucai,MG
458c6fa920810ce2492da71bc26d9eec,15813,catanduva,SP,-21.129182204596862,-49.01634047380748,catanduva,SP
7494d0dcba8551df6cf37f1b905dc2f7,11013,santos,SP,-23.93855797571648,-46.32490908992154,santos,SP
698f5fa55a5f73d0740e9d9a773e8093,20751,rio de janeiro,RJ,-22.88372670955729,-43.304106818627695,rio de janeiro,RJ
4f0d637c1197fd65405ebd755ac9f86b,06768,taboao da serra,SP,-23.607693000000005,-46.75265774999998,taboao da serra,SP
3969863bb8af7f72580b3b1ffd3a17b3,03550,sao paulo,SP,-23.531428840620443,-46.50715580044672,sao paulo,SP
2a5b78b41cd05baeac8df54c6606b92c,35570,formiga,MG,-20.46221963845293,-45.43137853053653,formiga,MG
1f7dfad2cb384ea4d2d7e1ffbd78c407,01139,sao paulo,SP,-23.52061764308379,-46.664233546745976,sao paulo,SP
08f5819815f3d06545011850bd70f0a8,11075,santos,SP,-23.955168288937543,-46.33825949705917,santos,SP
b32be1695eb7ec5f10f72d9610a12527,95012,caxias do sul,RS,-29.17296103392495,-51.210133405996174,caxias do sul,RS
b94cc9f10ddc85e4ba73a6f7974e7101,27930,macae,RJ,-22.403121820975446,-41.815321255831336,macae,RJ
53243585a1d6dc2643021fd1853d8905,42738,lauro de freitas,BA,-12.89484119866714,-38.339099858948224,lauro de freitas,BA
6df688df543f90e9b38f4319e75a9d88,31230,belo horizonte,MG,-19.898164897022387,-43.95629457438397,belo horizonte,MG
7f40d06aa0b5f1aa4f41af8c0480e2ef,13506,rio claro,SP,-22.390349999999955,-47.55009280056565,rio claro,SP
dd88d13bea9e4c2bf47daf224f8141e5,95900,lajeado,RS,-29.45934617515212,-51.96742939659699,lajeado,RS
72c38a04bd6a1c3dbc5298425a0db86d,85804,cascavel,PR,-24.986287256188955,-53.49424601610016,cascavel,PR
9e17b9d64683aebcbb9ee362d06463b4,14020,ribeirao preto,SP,-21.20253542048014,-47.802165836386976,ribeirao preto,SP
b5bb2b985208834bd5bd86c7a402bbad,95800,venancio aires,RS,-29.610418370210443,-52.19287514646905,venancio aires,RS
b1fecf4da1fa2689bccffa0121953643,79107,campo grande,MS,-20.43253294643773,-54.67222397573968,campo grande,MS
7b1222c3624aa89b9558b50a2594188c,15041,sao jose do rio preto,SP,-20.79073725363196,-49.41956290374445,sao jose do rio preto,SP
e595809a6c31ec4314fd06ef198c244d,88370,navegantes,SC,-26.89070654883225,-48.65136153015745,navegantes,SC
ba6b68b55fe8704377a7d43c8e5c0185,30130,belo horizonte,MG,-19.931885057172952,-43.9334043016765,belo horizonte,MG
b8114f2f589a6804810f04f99b36b498,09633,sao bernardo do campo,SP,-23.65421623147612,-46.56687347668647,sao bernardo do campo,SP
83d7070a0b9a8b4625fa8682b819fabb,06717,cotia,SP,-23.606872072162275,-46.9172517395448,cotia,SP
570d4583587a5fe2d47c7be89b91ad27,02220,sao paulo,SP,-23.490426556898825,-46.57900668665242,sao paulo,SP
9591fc341b1bfb7ef561e2968ec6e011,04456,sao paulo,SP,-23.68628969663574,-46.67818540310198,sao paulo,SP
0af977692321d895349eded183341d28,11070,santos,SP,-23.955238813203355,-46.34502053788447,santos,SP
b33aaadd1a8891d2dfef0c4c3bdf0371,13481,limeira,SP,-22.59992917902069,-47.40885355251318,limeira,SP
5d9dc90a686a8fddacffab6bab5653a3,06513,santana de parnaiba,SP,-23.460834248883017,-46.91388846675164,santana de parnaiba,SP
cc80e2f693fa6e2408f47ccf62413fc1,81050,curitiba,PR,-25.490001510259013,-49.30177853009011,curitiba,PR
dee656f0f566ed1aa85bd137c943f08f,12701,cruzeiro,SP,-22.57792780460501,-44.961712701807365,cruzeiro,SP
ace601496e211a664100321f038f50af,02372,sao paulo,SP,-23.45982634482442,-46.62487625264005,são paulo,SP
d673a59aac7a70d8b01e6902bf090a11,14940,ibitinga,SP,-21.7575376839452,-48.82926174236043,ibitinga,SP
966cb4760537b1404caedd472cc610a5,09920,diadema,SP,-23.6824350839346,-46.62260956320334,diadema,SP
d4a5e99e0dd915df64ba55a7fbd583fd,05041,sao paulo,SP,-23.523895623925213,-46.69355152553521,são paulo,SP
6bcb2352a2a0c38b845f598298ab9d26,87050,maringa,PR,-23.428368805599472,-51.91804867774496,maringa,PR
2c2c9832d1bb38c5b0034a3b47d313ee,97050,santa maria,RS,-29.68954116982712,-53.79825284596628,santa maria,RS
f3b80352b986ab4d1057a4b724be19d0,71200,brasilia,DF,-15.800121324065874,-47.95964620509277,brasilia,DF
b452cb0ae35044c4a53179c39f49fb06,18047,sorocaba,SP,-23.52470220843672,-47.464498618057085,sorocaba,SP
0307f7565ff85b299b6e5ef162b1b1a9,15085,sao jose do rio preto,SP,-20.83620910796906,-49.386486745875466,sao jose do rio preto,SP
ffeee66ac5d5a62fe688b9d26f83f534,15130,mirassol,SP,-20.815587,-49.50746551808157,mirassol,SP
3bfad056cf05c00dabe2f895925d83b1,06033,osasco,SP,-23.561014866365603,-46.77782593581568,osasco,SP
9aa388272ee334b6ae07bc73706e254a,36886,muriae,MG,-21.13583158992412,-42.39941124430466,muriae,MG
74bafed391319577bce6f4d2acc0589a,01311,sao paulo,SP,-23.56546074577294,-46.65160504854359,sao paulo,SP
2b03ac196f5ed62ac483960fe0fa3b65,02510,sao paulo,SP,-23.513303713572625,-46.65187287029016,sao paulo,SP
0b64bcdb0784abc139af04077d49a20e,92420,canoas,RS,-29.88619951399404,-51.1760332456287,canoas,RS
0bfd0b434243adc5c2e1aa6baf19c6aa,22745,rio de janeiro,RJ,-22.93546623160602,-43.33349790804655,rio de janeiro,RJ
92d14edfb62ee5ae7fdff70b0f4e7233,09810,sao bernardo do campo,SP,-23.71958152633736,-46.56591345274897,sao bernardo do campo,SP
5e105f5c9f63f5f1fd75d6cb942e55b1,15076,sao jose do rio preto,SP,-20.8331968117829,-49.35207353557372,sao jose do rio preto,SP
2fb25ab44bdbeae6a4d816e0d0c9d500,27274,volta redonda,RJ,-22.50942021655572,-44.13013000468719,volta redonda,RJ
ed4311e67debd72b8610a5347a743087,07170,guarulhos,SP,-23.433337854838737,-46.43689725,guarulhos,SP
5bf397d04035b5f45cc41e82ec106803,04144,sao paulo,SP,-23.61802942131686,-46.63733406841136,sao paulo,SP
f9bbdd976532d50b7816d285a22bd01e,05319,sao paulo,SP,-23.53814768470485,-46.72715283964742,sao paulo,SP
e3e15e2c0b9700561efac21c6be48066,05315,sao paulo,SP,-23.53373316675405,-46.731321848462095,são paulo,SP
a5bff0f43eb51f0cad7c37fac7244c8a,04827,sao paulo,SP,-23.7214351157309,-46.70162370330085,sao paulo,SP
f52c2422904463fdd7741f99045fecb6,09230,santo andre/sao paulo,SP,-23.620078728836063,-46.528157177001006,santo andre,SP
14f2b3587172b9db894c9bad8dab520b,95240,ipe,RS,-28.81946523772965,-51.28037568374776,ipe,RS
1354d51653f645349064725ed204e85e,01230,sao paulo,SP,-23.53678982653355,-46.65780402331353,sao paulo,SP
eaaa46e98c9e61f6764dd1d7a2ab8b3e,59775,messias targino,RN,-6.079277221816363,-37.51449013025185,messias targino,RN
5b664594895aefb418afaee6d40a9a23,25750,petropolis,RJ,-22.335424226866657,-43.129077960980375,petropolis,RJ
bf00385a5f7fc1ef39a13c2e9ee50a5f,01224,sao paulo,SP,-23.54167247821568,-46.65236222925442,sao paulo,SP
391bbd13b6452244774beff1824006ed,13082,campinas,SP,-22.845301429559346,-47.10321588787578,campinas,SP
c714262700f93defc16bf17a51a4cb23,02751,sao paulo,SP,-23.49086675787552,-46.68137673105775,sao paulo,SP
bcd2d7510d58e293f20fad6438c1b314,81540,curitiba,PR,-25.46654619338596,-49.221651193375294,curitiba,PR
ec4608a1f76453166bb312b2968aeaf4,13660,porto ferreira,SP,-21.858792941863733,-47.47982718384467,porto ferreira,SP
5c603ffb38cbbf25a0e0698941324143,37004,varginha,MG,-21.56107228796411,-45.43291617775222,varginha,MG
2bd05d410a8fd26dc4184a15f4f2f588,31130,belo horizonte,MG,-19.8921396017082,-43.94229006688214,belo horizonte,MG
4dab98ca6cd6d3df586203cefd28a042,91150,porto alegre,RS,-30.005704529659635,-51.11824658742572,porto alegre,RS
293dee954235e4e4e43f129313625ebe,72125,brasilia,DF,-15.814855357177535,-48.06751850223198,brasilia,DF
cd68562d3f44870c08922d380acae552,14050,ribeirao preto,SP,-21.17129873550116,-47.82272128697564,ribeirao preto,SP
082e0bf4cb865a6533b1e8e498cc0255,18608,botucatu,SP,-22.866896598389985,-48.46035823635395,botucatu,SP
c286ec035ee04ba81c97508f0b5df544,81320,curitiba,PR,-25.476261143572373,-49.31920502469851,curitiba,PR
dd8a29ce82d5c705ba932d81494600a5,08220,sao paulo,SP,-23.537728078827367,-46.46539542614886,sao paulo,SP
41da412d33e8da4f22baf55cb1bde82c,29260,domingos martins,ES,-20.36329861291717,-40.65951846538821,domingos martins,ES
782f78b632a43875dd5b53e3e49c9564,13030,campinas,SP,-22.92481964304751,-47.0738605646412,campinas,SP
28405831a29823802aa22c084cfd0649,03644,sao paulo,SP,-23.52615779719832,-46.53320479564185,sao paulo,SP
fe19dce63ae80346207c6c55713d1023,38010,uberaba,MG,-19.748034834380743,-47.93631867538386,uberaba,MG
a67780aba9dd436e7ac0aa1f889e73ec,19027,presidente prudente,SP,-22.11261394641203,-51.42129393535142,presidente prudente,SP
d594982fd877af63ace38ea1fca27c76,01031,sao paulo,SP,-23.542371579262426,-46.6351406195225,sao paulo,SP
dda37071807e404c5bb2a1590c66326f,03282,sao paulo,SP,-23.587029539413688,-46.54553659866411,são paulo,SP
5bc55dbe2f12b6af6d83ed46023e0dc8,35170,coronel fabriciano,MG,-19.50730968446171,-42.62947172695782,coronel fabriciano,MG
b1b3948701c5c72445495bd161b83a4c,03390,sao paulo,SP,-23.592259362196334,-46.5257516274436,sao paulo,SP
4e92348462c75b6c842b994ce84a0ed4,94930,cachoeirinha,RS,-29.94894240011326,-51.10741576534022,cachoeirinha,RS
6e13dd869aa7185f601c941423abcc8f,05311,sao paulo,SP,-23.52865571301003,-46.74063816847478,são paulo,SP
723cd880edaacdb998898b67c8f9da30,14940,ibitinga,SP,-21.7575376839452,-48.82926174236043,ibitinga,SP
00ee68308b45bc5e2660cd833c3f81cc,03333,sao paulo,SP,-23.556314060651182,-46.56847065168213,são paulo,SP
1fbe10c70e30765ed1de86d9f7e98409,09320,maua,SP,-23.659546568959623,-46.44193067387047,mauá,SP
001e6ad469a905060d959994f1b41e4f,24754,sao goncalo,RJ,-22.872243012846617,-43.02754228867966,sao goncalo,RJ
685b870da5b52a710782c9c0fefbeb5b,09820,sao bernardo do campo,SP,-23.742218146834706,-46.5536906332284,sao bernardo do campo,SP
701938c450705b8ae65fc923b70f35c7,15014,s jose do rio preto,SP,-20.8199079094088,-49.3769851197318,sao jose do rio preto,SP
f3862c2188522d89860c38a3ea8b550d,14092,ribeirao preto,SP,-21.177056964755582,-47.767232134697736,ribeirao preto,SP
f5f1f2c5f923f36ad79ea1d07185ddc9,19820,taruma,SP,-22.749160586087907,-50.57904104264557,taruma,SP
cf8ab1616079e2793aa29d524df01bb1,04088,sao paulo,SP,-23.605763459057098,-46.66110236649551,sao paulo,SP
160851d3ece7aa1a510f8d1a4bb8a8af,17400,garca,SP,-22.211087266224773,-49.65643572275734,garca,SP
61c36f0fc4a47f9532e5512b66668e62,07043,guarulhos,SP,-23.4845788148768,-46.55184692574133,guarulhos,SP
59b22a78efb79a4797979612b885db36,38414,uberlandia,MG,-18.917140499999995,-48.33115456134222,uberlandia,MG
553a440137d6e0cf776aee0bb83ac9f5,13481,limeira,SP,-22.59992917902069,-47.40885355251318,limeira,SP
ea8482cd71df3c1969d7b9473ff13abc,04160,sao paulo,SP,-23.625852663887155,-46.61139748251486,sao paulo,SP
72bc2cce903c872fe376a8faaa81d237,04693,sao paulo,SP,-23.6782431776101,-46.69063152744468,sao paulo,SP
65c255b299faf2d12050937cc219c46c,03060,sao paulo,SP,-23.5389867850424,-46.58683739616018,sao paulo,SP
f09e26011d833ddab11593c1a097a92a,13632,pirassununga,SP,-22.013539307459784,-47.41540094117568,pirassununga,SP
72c73be2b085b9d57650dd53eb2004c9,02116,sao paulo,SP,-23.51906498112988,-46.58460977393391,sao paulo,SP
c2bda99904207edd1834f03e0022b007,08280,sao paulo,SP,-23.56025281085175,-46.47317066292054,sao paulo,SP
3d4824f20035949c710eaf111f869d39,18015,sorocaba,SP,-23.502578618599745,-47.43233400152923,sorocaba,SP
042573af89b6d931f672efaf789d8358,18015,sorocaba,SP,-23.502578618599745,-47.43233400152923,sorocaba,SP
5b925e1d006e9476d738aa200751b73b,04567,sao paulo,SP,-23.612431913411,-46.69071017069648,sao paulo,SP
06bb3a2fe5e7b7a845b13e8fb91bd944,31844,belo horizonte,MG,-19.839018195669112,-43.915014796829055,belo horizonte,MG
5f5a58930c3c35f3b5af264f34fb8c85,14020,ribeirao preto,SP,-21.20253542048014,-47.802165836386976,ribeirao preto,SP
fe2032dab1a61af8794248c8196565c9,13030,campinas,SP,-22.92481964304751,-47.0738605646412,campinas,SP
3092c0b297aacfb4bb6e056ebe13b9b8,07402,aruja,SP,-23.396386133360267,-46.31496431706806,aruja,SP
c004e5ea15737026cecaee0447e00b75,02035,sao paulo,SP,-23.49581265862136,-46.62243722641233,são paulo,SP
8629a7efec1aab257e58cda559f03ba7,74223,goiania,GO,-16.708392801044454,-49.26760801849514,goiania,GO
1c56ffe0e9dea2657fc6e95b53f40b13,13575,sao carlos,SP,-22.033843669715534,-47.909276889405,sao carlos,SP
74a9b9bddf14ece02beb81f52c41a88d,01156,sao paulo,SP,-23.52994970053087,-46.66461041701768,são paulo,SP
1cbd32d00d01bb8087a5eb088612fd9c,03363,sp / sp,SP,-23.56302031489821,-46.53927412822439,sao paulo,SP
850857dfac77488c307e2b1cbd84ab5a,85802,cascavel,PR,-24.96546010504888,-53.467657278767,cascavel,PR
e0a366315b1b726b6c7832d664c0f530,02258,sao paulo,SP,-23.47623536441803,-46.58208868797982,sao paulo,SP
4049512728d969bec69f84088b012416,30310,belo horizonte,MG,-19.94775053733622,-43.92900339494492,belo horizonte,MG
120476eb7a04c149d14772edaf5d9bf2,23954,angra dos reis,RJ,-23.011975992596632,-44.5381207043288,angra dos reis,RJ
cd6efc47efaabf134f8bdb654e10b4f1,23050,rio de janeiro,RJ,-22.906012271591266,-43.56728365029714,rio de janeiro,RJ
2a7c6c0b0d5efde2bf75ec1e1cec2d41,87015,maringa,PR,-23.428203593320013,-51.95907151638488,maringa,PR
4e17c65a516f69d023a2ae78b84f28d6,08673,suzano,SP,-23.538169445720584,-46.31813007658905,suzano,SP
a8739afb32aaa45e01815ca76f76f54b,09850,sao bernardo do campo,SP,-23.72660126431488,-46.580070208785166,sao bernardo do campo,SP
d4828feed4cda2cd9d6b37899a95a71e,63020,juzeiro do norte,CE,-7.214509587793548,-39.311397815828265,juazeiro do norte,CE
e3d3b3efac954a60d61be70b7e05b49b,03370,sao paulo,SP,-23.57011946974454,-46.55923344532559,sao paulo,SP
d558ebe531605a1285ab2b1bc3256dfb,35501,divinopolis,MG,-20.161085537750917,-44.90371562724492,divinopolis,MG
c7a0a13cbcf29d5ce51c8f80afdc0b89,89170,laurentino,SC,-27.22103264021336,-49.730773103309744,laurentino,SC
33ac3e28642ab8bda860a2f693000e78,06717,cotia,SP,-23.606872072162275,-46.9172517395448,cotia,SP
8936ba0de1073ee888cb3185ae5dc661,03372,sao paulo,SP,-23.57052348182236,-46.55604646641471,sao paulo,SP
18a349e75d307f4b4cc646a691ed4216,01319,sao paulo,SP,-23.551959279214017,-46.64163106549717,são paulo,SP
a72c2f59332659e361d647515c698798,95270,flores da cunha,RS,-29.03091888832253,-51.182359756490015,flores da cunha,RS
b55638ad525e906c698fa2ce742c1742,88780,imbituba,SC,-28.23919513267532,-48.67329713366172,imbituba,SC
be9a160a9011f627c3e121d076c1ec7b,89256,jaragua do sul,SC,-26.48104108546353,-49.06152026337365,jaragua do sul,SC
ed859002ad59dbf8cf3602696a6c3000,86035,londrina,PR,-23.31009053318128,-51.13526332944775,londrina,PR
12b9676b00f60f3b700e83af21824c0e,95780,montenegro,RS,-29.68554736183859,-51.4632720475158,montenegro,RS
ef2fbc2b607d8492bcffe657a4645434,20051,rio de janeiro,RJ,-22.903858707744234,-43.18249950513589,rio de janeiro,RJ
a080fc8a850289b27500f6b49cca2553,03382,sao paulo,SP,-23.580063660280462,-46.53072201679265,sao paulo,SP
9c57bc60cfad5ee62d35d3f1ce4593a1,81200,curitiba,PR,-25.43691051067581,-49.33321284717839,curitiba,PR
9539213aa8e023c01937bef95dc006da,03673,sao paulo,SP,-23.514787843744564,-46.50187356223674,sao paulo,SP
69a43819c758c65a5befb0b471c954d7,86802,apucarana,PR,-23.56598828982965,-51.4641495497965,apucarana,PR
8fdca8e349553f99bc738833a62c8802,02189,sao paulo,SP,-23.507942521784308,-46.56850169608748,são paulo,SP
0bb27263628258b8111a0262769fa9db,03077,sao paulo,SP,-23.53194196947312,-46.58123439647412,sao paulo,SP
08061dc0fc165ed41288cc7acde738ee,06036,osasco,SP,-23.55451065944376,-46.775875670136976,osasco,SP
4ebdc7e6cd6102a022dadc49156d4ea8,05030,sao paulo,SP,-23.54267275659299,-46.69165148889148,sao paulo,SP
f918546be4bec7104d117789ba758b2b,05634,sao paulo,SP,-23.60419945989382,-46.73933198987245,sao paulo,SP
eb4a59a06b3948e851a7d7a830bcbc42,41820,salvador,BA,-12.984910395614744,-38.45866468324775,salvador,BA
80146bc52c4f6af5239b23de2a20262b,06753,taboao da serra,SP,-23.60241202375218,-46.756675164646246,taboao da serra,SP
4091f77d8c768fc3e81c20761471761d,03059,sao paulo,SP,-23.540644482514853,-46.59160702192855,sao paulo,SP
0dfbed20065e425d2eaefb101f9816c0,13660,porto ferreira,SP,-21.858792941863733,-47.47982718384467,porto ferreira,SP
26bad72add1f86e08a776ce4ffdaf1ca,14470,pedregulho,SP,-20.251701931229697,-47.4788890779342,pedregulho,SP
e174dc2de86d60fee178170a154c05e7,09210,santo andre,SP,-23.63688123133189,-46.5285471172226,santo andre,SP
612170e34b97004b3ba37eae81836b4c,93542,novo hamburgo,RS,-29.68419148924371,-51.09326924244578,novo hamburgo,RS
2a84855fd20af891be03bc5924d2b453,30111,belo horizonte,MG,-19.91558677880999,-43.93935572078599,belo horizonte,MG
cf2384dd2f1dddea3f838efed0945e65,13930,serra negra,SP,-22.611133020325088,-46.70321704400641,serra negra,SP
377bc18334c78dd2f1535ef22a3ad225,83015,sao jose dos pinhais,PR,-25.55922308797397,-49.17084729873101,sao jose dos pinhais,PR
439a47cc365d6e3bd526812ea9de3c29,08730,mogi das cruzes,SP,-23.534672568538927,-46.20152430682691,mogi das cruzes,SP
6ba4733aa33f6386e9fb0c0fd3993b38,95560,torres,RS,-29.336385432949523,-49.73646890978941,torres,RS
4b39558c138930b9e5489c93b6df5fe3,49055,aracaju,SE,-10.914200987529073,-37.06084747424843,aracaju,SE
4b9750c8ad28220fe6702d4ecb7c898f,13484,limeira,SP,-22.55750300111084,-47.41862575382888,limeira,SP
278b6e0b20c4f61fefaa0577943d7a35,88316,itajai,SC,-26.94373634447246,-48.71984124572965,itajai,SC
ba8e85df286308fe68a2ce83a8f8b2d6,88135,santa catarina,SC,-27.678028441545,-48.68243950142368,palhoça,SC
2059c39f76271d4ca3f15b5ffaccc8b8,81930,curitiba,PR,-25.558288459893816,-49.28023353136359,curitiba,PR
5a05a16bb50629ee31afab8a6d4c2674,95076,caxias do sul,RS,-29.17915863755419,-51.14717088960165,caxias do sul,RS
edb65fe661681b1c0de8bd47c8655855,08111,sao paulo,SP,-23.490714837946783,-46.37837551748514,sao paulo,SP
8cbac7e12637ed9cffa18c7875207478,89254,jaragua do sul,SC,-26.47105406997643,-49.11402375,jaragua do sul,SC
fdb9095204a334cd8872252ffec6f2db,03331,sao paulo,SP,-23.55018610833316,-46.58003006601591,são paulo,SP
0cab2da43793a6f3c5ed8514c5f54627,80060,curitiba,PR,-25.4303283455479,-49.261267749379634,curitiba,PR
5b97c06a046398e7005b2b7c0d707a92,38770,joao pinheiro,MG,-17.741705993223512,-46.176473402094274,joao pinheiro,MG
aae3bfea055532c57fb453ed3ec80b30,09271,santo andre,SP,-23.643366981788947,-46.49970048499635,santo andre,SP
866558b3bccef2dbc6d29a2b5995016f,86706,arapongas,PR,-23.421459816219063,-51.42347633889463,arapongas,PR
cb5df0dcb9e280b1780e9d589889f2c7,15115,bady bassitt,SP,-20.917462848797005,-49.44998274448657,bady bassitt,SP
9bcdfa7b615b3abb9461d9e3ad9886ae,89053,blumenau,SC,-26.8774271673496,-49.0820058388828,blumenau,SC
271c58a1d139c45eaf3316107c6d3a3b,03632,sao paulo,SP,-23.52822606994056,-46.5495977411853,são paulo,SP
2dee2ce60de9709b1a24083217181a1f,78552,sinop,MT,-11.835901169010288,-55.50803613497868,sinop,MT
a154d7316f158bb42e6fa18bbe3afd3a,03804,sao paulo,SP,-23.49825324339432,-46.48299647362806,sao paulo,SP
f84fa566034f5e8e880a07ec624c56af,13330,indaiatuba,SP,-23.085985886354763,-47.21685179489583,indaiatuba,SP
4c1c7281388a33dd06daac44f9fadbd1,17510,marilia,SP,-22.195531213575112,-49.952838881903176,marília,SP
2063dd1b9f568df1c16741ea7d3e6adb,85065,guarapuava,PR,-25.38201955772121,-51.45530900979564,guarapuava,PR
9cea4682e16655f7da87f406902e989e,83707,araucaria,PR,-25.548271014242697,-49.35936528673991,araucaria,PR
b1ac6ea7895bc3dd6f0f6f4abbdd2821,92030,canoas,RS,-29.915638861440637,-51.14287607172097,canoas,RS
851773c885feb5e2da3b4f82bc2b17ce,18683,lencois paulista,SP,-22.60242437209317,-48.80776976583198,lencois paulista,SP
0ff83046c3fa22efee8ecf291888b191,95110,caxias do sul,RS,-29.19042565481459,-51.232404054226606,caxias do sul,RS
2b2fed75b8e5ea3a052fc4c0825da485,36015,juiz de fora,MG,-21.75753300360668,-43.35379840133589,juiz de fora,MG
9f50216bfd01913736a55a11b55ea842,12020,taubate,SP,-23.02499883377845,-45.55767233310099,taubate,SP
2d518637f53161b973e01f56ea4bb88e,02992,sao paulo,SP,-23.449044719401,-46.72825077976229,sao paulo,SP
aafe36600ce604f205b86b5084d3d767,88115,sao jose,SC,-27.54373269554919,-48.6353350998936,sao jose,SC
efff9341f3f8f5237b44ff67ed36a7bf,29090,vitoria,ES,-20.260026701915866,-40.26727215889548,vitoria,ES
a7d0f8dd44f57ef6de7f7f02e3d82630,03225,sao paulo,SP,-23.583900981404007,-46.55635469755406,sao paulo,SP
5b07547f10dd980738a1a27f685af669,07013,guarulhos,SP,-23.472242481404,-46.52613392381269,guarulhos,SP
a99504ac23ed125aaf5302af6cc30af9,14300,batatais,SP,-20.89192473534529,-47.58427770451502,batatais,SP
5882820ef11c4c068eea0677a7a879b4,95082,caxias do sul,RS,-29.1776082606528,-51.17353497746278,caxias do sul,RS
7357b52d27cbaa90f81a96cbc1279396,33400,lagoa santa,MG,-19.639067554452502,-43.90105234158728,lagoa santa,MG
